"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__long__light","hiring-growth","meta","landscape","1200","628","illustration-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__short__dark","hiring-growth","facebook","square","1080","1080","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__short__light","hiring-growth","facebook","square","1080","1080","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__medium__dark","hiring-growth","facebook","square","1080","1080","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__medium__light","hiring-growth","facebook","square","1080","1080","editorial-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__long__dark","hiring-growth","facebook","square","1080","1080","editorial-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__editorial-led__long__light","hiring-growth","facebook","square","1080","1080","editorial-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__short__dark","hiring-growth","facebook","square","1080","1080","product-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__short__light","hiring-growth","facebook","square","1080","1080","product-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__medium__dark","hiring-growth","facebook","square","1080","1080","product-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__medium__light","hiring-growth","facebook","square","1080","1080","product-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__long__dark","hiring-growth","facebook","square","1080","1080","product-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__product-led__long__light","hiring-growth","facebook","square","1080","1080","product-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__short__dark","hiring-growth","facebook","square","1080","1080","illustration-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__short__light","hiring-growth","facebook","square","1080","1080","illustration-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__medium__dark","hiring-growth","facebook","square","1080","1080","illustration-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__medium__light","hiring-growth","facebook","square","1080","1080","illustration-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__long__dark","hiring-growth","facebook","square","1080","1080","illustration-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__square__illustration-led__long__light","hiring-growth","facebook","square","1080","1080","illustration-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-square__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__short__dark","hiring-growth","facebook","portrait","1080","1350","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__short__light","hiring-growth","facebook","portrait","1080","1350","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__medium__dark","hiring-growth","facebook","portrait","1080","1350","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__medium__light","hiring-growth","facebook","portrait","1080","1350","editorial-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__long__dark","hiring-growth","facebook","portrait","1080","1350","editorial-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__editorial-led__long__light","hiring-growth","facebook","portrait","1080","1350","editorial-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__short__dark","hiring-growth","facebook","portrait","1080","1350","product-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__short__light","hiring-growth","facebook","portrait","1080","1350","product-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__medium__dark","hiring-growth","facebook","portrait","1080","1350","product-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__medium__light","hiring-growth","facebook","portrait","1080","1350","product-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__long__dark","hiring-growth","facebook","portrait","1080","1350","product-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__product-led__long__light","hiring-growth","facebook","portrait","1080","1350","product-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__short__dark","hiring-growth","facebook","portrait","1080","1350","illustration-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__short__light","hiring-growth","facebook","portrait","1080","1350","illustration-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__medium__dark","hiring-growth","facebook","portrait","1080","1350","illustration-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__medium__light","hiring-growth","facebook","portrait","1080","1350","illustration-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__long__dark","hiring-growth","facebook","portrait","1080","1350","illustration-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__portrait__illustration-led__long__light","hiring-growth","facebook","portrait","1080","1350","illustration-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-portrait__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__story__editorial-led__short__dark","hiring-growth","facebook","story","1080","1920","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-story__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__story__editorial-led__short__light","hiring-growth","facebook","story","1080","1920","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__facebook-story__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__facebook__story__editorial-led__medium__dark","hiring-growth","facebook","story","1080","1920","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__facebook-story__editorial-led__medium__dark__v0_1_0__1x.png"
